air_temp,dni,ghi,period_end,period
15,42,246,2023-03-17T22:00:00Z,PT60M
14,28,111,2023-03-17T23:00:00Z,PT60M
13,0,0,2023-03-18T00:00:00Z,PT60M
13,0,0,2023-03-18T01:00:00Z,PT60M
13,0,0,2023-03-18T02:00:00Z,PT60M
13,0,0,2023-03-18T03:00:00Z,PT60M
12,0,0,2023-03-18T04:00:00Z,PT60M
13,0,0,2023-03-18T05:00:00Z,PT60M
13,0,0,2023-03-18T06:00:00Z,PT60M
12,0,0,2023-03-18T07:00:00Z,PT60M
12,0,0,2023-03-18T08:00:00Z,PT60M
12,0,0,2023-03-18T09:00:00Z,PT60M
11,0,0,2023-03-18T10:00:00Z,PT60M
11,0,0,2023-03-18T11:00:00Z,PT60M
11,0,7,2023-03-18T12:00:00Z,PT60M
11,0,74,2023-03-18T13:00:00Z,PT60M
12,24,304,2023-03-18T14:00:00Z,PT60M
14,27,395,2023-03-18T15:00:00Z,PT60M
15,165,633,2023-03-18T16:00:00Z,PT60M
16,32,633,2023-03-18T17:00:00Z,PT60M
17,244,799,2023-03-18T18:00:00Z,PT60M
17,9,545,2023-03-18T19:00:00Z,PT60M
16,0,437,2023-03-18T20:00:00Z,PT60M
16,0,128,2023-03-18T21:00:00Z,PT60M
16,0,93,2023-03-18T22:00:00Z,PT60M
14,0,37,2023-03-18T23:00:00Z,PT60M
14,0,1,2023-03-19T00:00:00Z,PT60M
13,0,0,2023-03-19T01:00:00Z,PT60M
12,0,0,2023-03-19T02:00:00Z,PT60M
12,0,0,2023-03-19T03:00:00Z,PT60M
12,0,0,2023-03-19T04:00:00Z,PT60M
12,0,0,2023-03-19T05:00:00Z,PT60M
12,0,0,2023-03-19T06:00:00Z,PT60M
12,0,0,2023-03-19T07:00:00Z,PT60M
12,0,0,2023-03-19T08:00:00Z,PT60M
11,0,0,2023-03-19T09:00:00Z,PT60M
9,0,0,2023-03-19T10:00:00Z,PT60M
9,0,0,2023-03-19T11:00:00Z,PT60M
9,0,21,2023-03-19T12:00:00Z,PT60M
10,109,200,2023-03-19T13:00:00Z,PT60M
12,127,383,2023-03-19T14:00:00Z,PT60M
15,11,411,2023-03-19T15:00:00Z,PT60M
16,290,726,2023-03-19T16:00:00Z,PT60M
18,680,975,2023-03-19T17:00:00Z,PT60M
18,302,820,2023-03-19T18:00:00Z,PT60M
18,3,535,2023-03-19T19:00:00Z,PT60M
17,0,176,2023-03-19T20:00:00Z,PT60M
15,0,29,2023-03-19T21:00:00Z,PT60M
15,0,41,2023-03-19T22:00:00Z,PT60M
13,0,28,2023-03-19T23:00:00Z,PT60M
13,0,2,2023-03-20T00:00:00Z,PT60M
13,0,0,2023-03-20T01:00:00Z,PT60M
13,0,0,2023-03-20T02:00:00Z,PT60M
13,0,0,2023-03-20T03:00:00Z,PT60M
13,0,0,2023-03-20T04:00:00Z,PT60M
12,0,0,2023-03-20T05:00:00Z,PT60M
11,0,0,2023-03-20T06:00:00Z,PT60M
12,0,0,2023-03-20T07:00:00Z,PT60M
11,0,0,2023-03-20T08:00:00Z,PT60M
11,0,0,2023-03-20T09:00:00Z,PT60M
10,0,0,2023-03-20T10:00:00Z,PT60M
10,0,0,2023-03-20T11:00:00Z,PT60M
10,31,35,2023-03-20T12:00:00Z,PT60M
10,489,260,2023-03-20T13:00:00Z,PT60M
12,681,528,2023-03-20T14:00:00Z,PT60M
15,526,680,2023-03-20T15:00:00Z,PT60M
17,433,807,2023-03-20T16:00:00Z,PT60M
18,539,937,2023-03-20T17:00:00Z,PT60M
18,290,841,2023-03-20T18:00:00Z,PT60M
18,42,502,2023-03-20T19:00:00Z,PT60M
18,219,649,2023-03-20T20:00:00Z,PT60M
18,296,541,2023-03-20T21:00:00Z,PT60M
18,418,377,2023-03-20T22:00:00Z,PT60M
16,79,117,2023-03-20T23:00:00Z,PT60M
15,0,3,2023-03-21T00:00:00Z,PT60M
14,0,0,2023-03-21T01:00:00Z,PT60M
14,0,0,2023-03-21T02:00:00Z,PT60M
13,0,0,2023-03-21T03:00:00Z,PT60M
12,0,0,2023-03-21T04:00:00Z,PT60M
11,0,0,2023-03-21T05:00:00Z,PT60M
11,0,0,2023-03-21T06:00:00Z,PT60M
10,0,0,2023-03-21T07:00:00Z,PT60M
10,0,0,2023-03-21T08:00:00Z,PT60M
9,0,0,2023-03-21T09:00:00Z,PT60M
9,0,0,2023-03-21T10:00:00Z,PT60M
9,0,0,2023-03-21T11:00:00Z,PT60M
10,6,31,2023-03-21T12:00:00Z,PT60M
10,192,217,2023-03-21T13:00:00Z,PT60M
13,553,499,2023-03-21T14:00:00Z,PT60M
15,414,656,2023-03-21T15:00:00Z,PT60M
17,331,764,2023-03-21T16:00:00Z,PT60M
18,487,913,2023-03-21T17:00:00Z,PT60M
20,293,835,2023-03-21T18:00:00Z,PT60M
19,111,683,2023-03-21T19:00:00Z,PT60M
18,0,250,2023-03-21T20:00:00Z,PT60M
17,0,256,2023-03-21T21:00:00Z,PT60M
15,42,266,2023-03-21T22:00:00Z,PT60M
14,7,83,2023-03-21T23:00:00Z,PT60M
14,0,2,2023-03-22T00:00:00Z,PT60M
14,0,0,2023-03-22T01:00:00Z,PT60M
14,0,0,2023-03-22T02:00:00Z,PT60M
13,0,0,2023-03-22T03:00:00Z,PT60M
13,0,0,2023-03-22T04:00:00Z,PT60M
13,0,0,2023-03-22T05:00:00Z,PT60M
12,0,0,2023-03-22T06:00:00Z,PT60M
12,0,0,2023-03-22T07:00:00Z,PT60M
12,0,0,2023-03-22T08:00:00Z,PT60M
12,0,0,2023-03-22T09:00:00Z,PT60M
11,0,0,2023-03-22T10:00:00Z,PT60M
11,0,0,2023-03-22T11:00:00Z,PT60M
11,0,27,2023-03-22T12:00:00Z,PT60M
12,392,249,2023-03-22T13:00:00Z,PT60M
14,633,520,2023-03-22T14:00:00Z,PT60M
16,683,741,2023-03-22T15:00:00Z,PT60M
17,564,858,2023-03-22T16:00:00Z,PT60M
18,214,782,2023-03-22T17:00:00Z,PT60M
19,0,588,2023-03-22T18:00:00Z,PT60M
19,0,483,2023-03-22T19:00:00Z,PT60M
19,0,420,2023-03-22T20:00:00Z,PT60M
17,0,229,2023-03-22T21:00:00Z,PT60M
16,0,99,2023-03-22T22:00:00Z,PT60M
14,0,27,2023-03-22T23:00:00Z,PT60M
13,0,1,2023-03-23T00:00:00Z,PT60M
13,0,0,2023-03-23T01:00:00Z,PT60M
13,0,0,2023-03-23T02:00:00Z,PT60M
13,0,0,2023-03-23T03:00:00Z,PT60M
13,0,0,2023-03-23T04:00:00Z,PT60M
13,0,0,2023-03-23T05:00:00Z,PT60M
13,0,0,2023-03-23T06:00:00Z,PT60M
13,0,0,2023-03-23T07:00:00Z,PT60M
13,0,0,2023-03-23T08:00:00Z,PT60M
12,0,0,2023-03-23T09:00:00Z,PT60M
12,0,0,2023-03-23T10:00:00Z,PT60M
13,0,0,2023-03-23T11:00:00Z,PT60M
12,0,21,2023-03-23T12:00:00Z,PT60M
12,0,140,2023-03-23T13:00:00Z,PT60M
14,1,294,2023-03-23T14:00:00Z,PT60M
16,18,477,2023-03-23T15:00:00Z,PT60M
18,130,668,2023-03-23T16:00:00Z,PT60M
19,7,364,2023-03-23T17:00:00Z,PT60M
20,0,170,2023-03-23T18:00:00Z,PT60M
20,0,346,2023-03-23T19:00:00Z,PT60M
19,0,370,2023-03-23T20:00:00Z,PT60M
18,0,198,2023-03-23T21:00:00Z,PT60M
16,0,56,2023-03-23T22:00:00Z,PT60M
15,0,31,2023-03-23T23:00:00Z,PT60M
14,0,1,2023-03-24T00:00:00Z,PT60M
14,0,0,2023-03-24T01:00:00Z,PT60M
14,0,0,2023-03-24T02:00:00Z,PT60M
14,0,0,2023-03-24T03:00:00Z,PT60M
14,0,0,2023-03-24T04:00:00Z,PT60M
13,0,0,2023-03-24T05:00:00Z,PT60M
13,0,0,2023-03-24T06:00:00Z,PT60M
12,0,0,2023-03-24T07:00:00Z,PT60M
12,0,0,2023-03-24T08:00:00Z,PT60M
13,0,0,2023-03-24T09:00:00Z,PT60M
13,0,0,2023-03-24T10:00:00Z,PT60M
12,0,0,2023-03-24T11:00:00Z,PT60M
12,0,21,2023-03-24T12:00:00Z,PT60M
12,0,106,2023-03-24T13:00:00Z,PT60M
13,0,177,2023-03-24T14:00:00Z,PT60M
14,0,408,2023-03-24T15:00:00Z,PT60M
15,82,609,2023-03-24T16:00:00Z,PT60M
16,250,783,2023-03-24T17:00:00Z,PT60M
15,2,590,2023-03-24T18:00:00Z,PT60M
15,0,529,2023-03-24T19:00:00Z,PT60M
16,0,389,2023-03-24T20:00:00Z,PT60M
15,0,300,2023-03-24T21:00:00Z,PT60M
14,0,147,2023-03-24T22:00:00Z,PT60M
13,0,52,2023-03-24T23:00:00Z,PT60M
13,0,1,2023-03-25T00:00:00Z,PT60M
13,0,0,2023-03-25T01:00:00Z,PT60M
12,0,0,2023-03-25T02:00:00Z,PT60M
12,0,0,2023-03-25T03:00:00Z,PT60M
12,0,0,2023-03-25T04:00:00Z,PT60M
12,0,0,2023-03-25T05:00:00Z,PT60M
11,0,0,2023-03-25T06:00:00Z,PT60M
12,0,0,2023-03-25T07:00:00Z,PT60M
12,0,0,2023-03-25T08:00:00Z,PT60M
12,0,0,2023-03-25T09:00:00Z,PT60M
12,0,0,2023-03-25T10:00:00Z,PT60M
11,0,0,2023-03-25T11:00:00Z,PT60M
11,0,17,2023-03-25T12:00:00Z,PT60M
12,0,124,2023-03-25T13:00:00Z,PT60M
12,62,348,2023-03-25T14:00:00Z,PT60M
14,296,611,2023-03-25T15:00:00Z,PT60M
16,297,735,2023-03-25T16:00:00Z,PT60M
16,245,785,2023-03-25T17:00:00Z,PT60M
17,157,734,2023-03-25T18:00:00Z,PT60M
19,0,383,2023-03-25T19:00:00Z,PT60M
19,0,357,2023-03-25T20:00:00Z,PT60M
17,0,303,2023-03-25T21:00:00Z,PT60M
16,0,110,2023-03-25T22:00:00Z,PT60M
15,0,51,2023-03-25T23:00:00Z,PT60M
14,0,1,2023-03-26T00:00:00Z,PT60M
14,0,0,2023-03-26T01:00:00Z,PT60M
14,0,0,2023-03-26T02:00:00Z,PT60M
13,0,0,2023-03-26T03:00:00Z,PT60M
13,0,0,2023-03-26T04:00:00Z,PT60M
13,0,0,2023-03-26T05:00:00Z,PT60M
12,0,0,2023-03-26T06:00:00Z,PT60M
12,0,0,2023-03-26T07:00:00Z,PT60M
12,0,0,2023-03-26T08:00:00Z,PT60M
12,0,0,2023-03-26T09:00:00Z,PT60M
12,0,0,2023-03-26T10:00:00Z,PT60M
12,0,0,2023-03-26T11:00:00Z,PT60M
13,0,26,2023-03-26T12:00:00Z,PT60M
13,248,230,2023-03-26T13:00:00Z,PT60M
14,257,416,2023-03-26T14:00:00Z,PT60M
16,0,314,2023-03-26T15:00:00Z,PT60M
16,0,311,2023-03-26T16:00:00Z,PT60M
16,0,300,2023-03-26T17:00:00Z,PT60M
17,0,267,2023-03-26T18:00:00Z,PT60M
17,9,461,2023-03-26T19:00:00Z,PT60M
17,131,594,2023-03-26T20:00:00Z,PT60M
17,110,411,2023-03-26T21:00:00Z,PT60M
16,0,82,2023-03-26T22:00:00Z,PT60M
14,0,49,2023-03-26T23:00:00Z,PT60M
14,0,0,2023-03-27T00:00:00Z,PT60M
14,0,0,2023-03-27T01:00:00Z,PT60M
14,0,0,2023-03-27T02:00:00Z,PT60M
13,0,0,2023-03-27T03:00:00Z,PT60M
13,0,0,2023-03-27T04:00:00Z,PT60M
13,0,0,2023-03-27T05:00:00Z,PT60M
13,0,0,2023-03-27T06:00:00Z,PT60M
13,0,0,2023-03-27T07:00:00Z,PT60M
12,0,0,2023-03-27T08:00:00Z,PT60M
12,0,0,2023-03-27T09:00:00Z,PT60M
12,0,0,2023-03-27T10:00:00Z,PT60M
12,0,0,2023-03-27T11:00:00Z,PT60M
12,0,15,2023-03-27T12:00:00Z,PT60M
12,0,84,2023-03-27T13:00:00Z,PT60M
13,0,166,2023-03-27T14:00:00Z,PT60M
15,0,253,2023-03-27T15:00:00Z,PT60M
16,0,255,2023-03-27T16:00:00Z,PT60M
17,0,297,2023-03-27T17:00:00Z,PT60M
19,0,144,2023-03-27T18:00:00Z,PT60M
19,0,117,2023-03-27T19:00:00Z,PT60M
19,0,159,2023-03-27T20:00:00Z,PT60M
18,12,327,2023-03-27T21:00:00Z,PT60M
16,200,306,2023-03-27T22:00:00Z,PT60M
14,200,131,2023-03-27T23:00:00Z,PT60M
14,0,3,2023-03-28T00:00:00Z,PT60M
14,0,0,2023-03-28T01:00:00Z,PT60M
13,0,0,2023-03-28T02:00:00Z,PT60M
13,0,0,2023-03-28T03:00:00Z,PT60M
13,0,0,2023-03-28T04:00:00Z,PT60M
13,0,0,2023-03-28T05:00:00Z,PT60M
12,0,0,2023-03-28T06:00:00Z,PT60M
12,0,0,2023-03-28T07:00:00Z,PT60M
13,0,0,2023-03-28T08:00:00Z,PT60M
13,0,0,2023-03-28T09:00:00Z,PT60M
12,0,0,2023-03-28T10:00:00Z,PT60M
11,0,0,2023-03-28T11:00:00Z,PT60M
12,0,26,2023-03-28T12:00:00Z,PT60M
12,8,171,2023-03-28T13:00:00Z,PT60M
13,0,260,2023-03-28T14:00:00Z,PT60M
15,0,393,2023-03-28T15:00:00Z,PT60M
16,0,519,2023-03-28T16:00:00Z,PT60M
17,0,522,2023-03-28T17:00:00Z,PT60M
18,0,393,2023-03-28T18:00:00Z,PT60M
18,0,266,2023-03-28T19:00:00Z,PT60M
18,0,347,2023-03-28T20:00:00Z,PT60M
17,159,477,2023-03-28T21:00:00Z,PT60M
16,60,286,2023-03-28T22:00:00Z,PT60M
14,5,90,2023-03-28T23:00:00Z,PT60M
14,0,2,2023-03-29T00:00:00Z,PT60M
14,0,0,2023-03-29T01:00:00Z,PT60M
13,0,0,2023-03-29T02:00:00Z,PT60M
13,0,0,2023-03-29T03:00:00Z,PT60M
13,0,0,2023-03-29T04:00:00Z,PT60M
13,0,0,2023-03-29T05:00:00Z,PT60M
12,0,0,2023-03-29T06:00:00Z,PT60M
11,0,0,2023-03-29T07:00:00Z,PT60M
12,0,0,2023-03-29T08:00:00Z,PT60M
12,0,0,2023-03-29T09:00:00Z,PT60M
11,0,0,2023-03-29T10:00:00Z,PT60M
12,0,0,2023-03-29T11:00:00Z,PT60M
12,0,33,2023-03-29T12:00:00Z,PT60M
12,6,177,2023-03-29T13:00:00Z,PT60M
13,22,310,2023-03-29T14:00:00Z,PT60M
14,0,364,2023-03-29T15:00:00Z,PT60M
15,0,383,2023-03-29T16:00:00Z,PT60M
16,119,664,2023-03-29T17:00:00Z,PT60M
16,33,527,2023-03-29T18:00:00Z,PT60M
16,3,526,2023-03-29T19:00:00Z,PT60M
16,157,610,2023-03-29T20:00:00Z,PT60M
17,0,321,2023-03-29T21:00:00Z,PT60M
16,0,162,2023-03-29T22:00:00Z,PT60M
15,0,51,2023-03-29T23:00:00Z,PT60M
14,0,1,2023-03-30T00:00:00Z,PT60M
13,0,0,2023-03-30T01:00:00Z,PT60M
13,0,0,2023-03-30T02:00:00Z,PT60M
13,0,0,2023-03-30T03:00:00Z,PT60M
13,0,0,2023-03-30T04:00:00Z,PT60M
13,0,0,2023-03-30T05:00:00Z,PT60M
13,0,0,2023-03-30T06:00:00Z,PT60M
12,0,0,2023-03-30T07:00:00Z,PT60M
12,0,0,2023-03-30T08:00:00Z,PT60M
12,0,0,2023-03-30T09:00:00Z,PT60M
12,0,0,2023-03-30T10:00:00Z,PT60M
12,0,0,2023-03-30T11:00:00Z,PT60M
12,0,16,2023-03-30T12:00:00Z,PT60M
12,0,103,2023-03-30T13:00:00Z,PT60M
14,0,212,2023-03-30T14:00:00Z,PT60M
16,10,419,2023-03-30T15:00:00Z,PT60M
16,141,664,2023-03-30T16:00:00Z,PT60M
17,0,594,2023-03-30T17:00:00Z,PT60M
18,41,681,2023-03-30T18:00:00Z,PT60M
19,169,727,2023-03-30T19:00:00Z,PT60M
19,120,611,2023-03-30T20:00:00Z,PT60M
19,288,524,2023-03-30T21:00:00Z,PT60M
17,207,313,2023-03-30T22:00:00Z,PT60M
16,0,71,2023-03-30T23:00:00Z,PT60M
15,0,0,2023-03-31T00:00:00Z,PT60M
15,0,0,2023-03-31T01:00:00Z,PT60M
15,0,0,2023-03-31T02:00:00Z,PT60M
14,0,0,2023-03-31T03:00:00Z,PT60M
14,0,0,2023-03-31T04:00:00Z,PT60M
13,0,0,2023-03-31T05:00:00Z,PT60M
13,0,0,2023-03-31T06:00:00Z,PT60M
13,0,0,2023-03-31T07:00:00Z,PT60M
12,0,0,2023-03-31T08:00:00Z,PT60M
13,0,0,2023-03-31T09:00:00Z,PT60M
12,0,0,2023-03-31T10:00:00Z,PT60M
11,0,0,2023-03-31T11:00:00Z,PT60M
11,0,11,2023-03-31T12:00:00Z,PT60M
12,0,80,2023-03-31T13:00:00Z,PT60M
13,0,157,2023-03-31T14:00:00Z,PT60M
15,0,219,2023-03-31T15:00:00Z,PT60M
16,0,387,2023-03-31T16:00:00Z,PT60M
17,0,203,2023-03-31T17:00:00Z,PT60M
18,0,266,2023-03-31T18:00:00Z,PT60M
17,6,485,2023-03-31T19:00:00Z,PT60M
16,2,424,2023-03-31T20:00:00Z,PT60M
16,0,241,2023-03-31T21:00:00Z,PT60M
15,161,236,2023-03-31T22:00:00Z,PT60M
15,89,108,2023-03-31T23:00:00Z,PT60M
14,0,2,2023-04-01T00:00:00Z,PT60M
14,0,0,2023-04-01T01:00:00Z,PT60M
13,0,0,2023-04-01T02:00:00Z,PT60M
12,0,0,2023-04-01T03:00:00Z,PT60M
12,0,0,2023-04-01T04:00:00Z,PT60M
13,0,0,2023-04-01T05:00:00Z,PT60M
13,0,0,2023-04-01T06:00:00Z,PT60M
13,0,0,2023-04-01T07:00:00Z,PT60M
13,0,0,2023-04-01T08:00:00Z,PT60M
13,0,0,2023-04-01T09:00:00Z,PT60M
12,0,0,2023-04-01T10:00:00Z,PT60M
12,0,0,2023-04-01T11:00:00Z,PT60M
12,0,26,2023-04-01T12:00:00Z,PT60M
12,0,94,2023-04-01T13:00:00Z,PT60M
14,0,250,2023-04-01T14:00:00Z,PT60M
15,0,256,2023-04-01T15:00:00Z,PT60M
16,0,363,2023-04-01T16:00:00Z,PT60M
17,0,472,2023-04-01T17:00:00Z,PT60M
18,1,426,2023-04-01T18:00:00Z,PT60M
18,10,507,2023-04-01T19:00:00Z,PT60M
18,174,575,2023-04-01T20:00:00Z,PT60M
18,0,306,2023-04-01T21:00:00Z,PT60M
17,17,228,2023-04-01T22:00:00Z,PT60M
16,228,127,2023-04-01T23:00:00Z,PT60M
15,0,2,2023-04-02T00:00:00Z,PT60M
15,0,0,2023-04-02T01:00:00Z,PT60M
15,0,0,2023-04-02T02:00:00Z,PT60M
14,0,0,2023-04-02T03:00:00Z,PT60M
14,0,0,2023-04-02T04:00:00Z,PT60M
13,0,0,2023-04-02T05:00:00Z,PT60M
13,0,0,2023-04-02T06:00:00Z,PT60M
13,0,0,2023-04-02T07:00:00Z,PT60M
13,0,0,2023-04-02T08:00:00Z,PT60M
13,0,0,2023-04-02T09:00:00Z,PT60M
13,0,0,2023-04-02T10:00:00Z,PT60M
12,0,0,2023-04-02T11:00:00Z,PT60M
12,14,41,2023-04-02T12:00:00Z,PT60M
12,229,234,2023-04-02T13:00:00Z,PT60M
13,40,344,2023-04-02T14:00:00Z,PT60M
15,41,352,2023-04-02T15:00:00Z,PT60M
16,0,370,2023-04-02T16:00:00Z,PT60M
16,113,608,2023-04-02T17:00:00Z,PT60M
17,156,710,2023-04-02T18:00:00Z,PT60M
17,35,508,2023-04-02T19:00:00Z,PT60M
17,186,556,2023-04-02T20:00:00Z,PT60M
16,75,369,2023-04-02T21:00:00Z,PT60M
15,0,132,2023-04-02T22:00:00Z,PT60M
15,0,81,2023-04-02T23:00:00Z,PT60M
14,0,1,2023-04-03T00:00:00Z,PT60M
14,0,0,2023-04-03T01:00:00Z,PT60M
13,0,0,2023-04-03T02:00:00Z,PT60M
13,0,0,2023-04-03T03:00:00Z,PT60M
13,0,0,2023-04-03T04:00:00Z,PT60M
12,0,0,2023-04-03T05:00:00Z,PT60M
12,0,0,2023-04-03T06:00:00Z,PT60M
12,0,0,2023-04-03T07:00:00Z,PT60M
12,0,0,2023-04-03T08:00:00Z,PT60M
12,0,0,2023-04-03T09:00:00Z,PT60M
12,0,0,2023-04-03T10:00:00Z,PT60M
13,0,0,2023-04-03T11:00:00Z,PT60M
13,0,27,2023-04-03T12:00:00Z,PT60M
13,101,196,2023-04-03T13:00:00Z,PT60M
15,521,492,2023-04-03T14:00:00Z,PT60M
17,274,587,2023-04-03T15:00:00Z,PT60M
18,469,787,2023-04-03T16:00:00Z,PT60M
19,330,800,2023-04-03T17:00:00Z,PT60M
20,656,962,2023-04-03T18:00:00Z,PT60M
20,547,872,2023-04-03T19:00:00Z,PT60M
20,497,740,2023-04-03T20:00:00Z,PT60M
19,232,462,2023-04-03T21:00:00Z,PT60M
17,0,77,2023-04-03T22:00:00Z,PT60M
16,0,43,2023-04-03T23:00:00Z,PT60M
15,0,2,2023-04-04T00:00:00Z,PT60M
15,0,0,2023-04-04T01:00:00Z,PT60M
15,0,0,2023-04-04T02:00:00Z,PT60M
14,0,0,2023-04-04T03:00:00Z,PT60M
14,0,0,2023-04-04T04:00:00Z,PT60M
14,0,0,2023-04-04T05:00:00Z,PT60M
13,0,0,2023-04-04T06:00:00Z,PT60M
13,0,0,2023-04-04T07:00:00Z,PT60M
12,0,0,2023-04-04T08:00:00Z,PT60M
12,0,0,2023-04-04T09:00:00Z,PT60M
12,0,0,2023-04-04T10:00:00Z,PT60M
12,0,0,2023-04-04T11:00:00Z,PT60M
12,2,28,2023-04-04T12:00:00Z,PT60M
13,0,104,2023-04-04T13:00:00Z,PT60M
14,510,493,2023-04-04T14:00:00Z,PT60M
16,652,719,2023-04-04T15:00:00Z,PT60M
17,150,650,2023-04-04T16:00:00Z,PT60M
18,40,628,2023-04-04T17:00:00Z,PT60M
19,87,673,2023-04-04T18:00:00Z,PT60M
18,196,703,2023-04-04T19:00:00Z,PT60M
17,204,619,2023-04-04T20:00:00Z,PT60M
17,218,486,2023-04-04T21:00:00Z,PT60M
16,5,230,2023-04-04T22:00:00Z,PT60M
15,0,65,2023-04-04T23:00:00Z,PT60M
15,0,1,2023-04-05T00:00:00Z,PT60M
14,0,0,2023-04-05T01:00:00Z,PT60M
14,0,0,2023-04-05T02:00:00Z,PT60M
14,0,0,2023-04-05T03:00:00Z,PT60M
14,0,0,2023-04-05T04:00:00Z,PT60M
13,0,0,2023-04-05T05:00:00Z,PT60M
13,0,0,2023-04-05T06:00:00Z,PT60M
12,0,0,2023-04-05T07:00:00Z,PT60M
12,0,0,2023-04-05T08:00:00Z,PT60M
11,0,0,2023-04-05T09:00:00Z,PT60M
12,0,0,2023-04-05T10:00:00Z,PT60M
12,0,0,2023-04-05T11:00:00Z,PT60M
13,13,35,2023-04-05T12:00:00Z,PT60M
13,387,260,2023-04-05T13:00:00Z,PT60M
15,788,557,2023-04-05T14:00:00Z,PT60M
17,928,800,2023-04-05T15:00:00Z,PT60M
18,490,754,2023-04-05T16:00:00Z,PT60M
19,38,489,2023-04-05T17:00:00Z,PT60M
21,42,584,2023-04-05T18:00:00Z,PT60M
20,0,499,2023-04-05T19:00:00Z,PT60M
19,0,107,2023-04-05T20:00:00Z,PT60M
18,0,167,2023-04-05T21:00:00Z,PT60M
17,0,99,2023-04-05T22:00:00Z,PT60M
16,0,43,2023-04-05T23:00:00Z,PT60M
16,0,1,2023-04-06T00:00:00Z,PT60M
15,0,0,2023-04-06T01:00:00Z,PT60M
15,0,0,2023-04-06T02:00:00Z,PT60M
14,0,0,2023-04-06T03:00:00Z,PT60M
13,0,0,2023-04-06T04:00:00Z,PT60M
13,0,0,2023-04-06T05:00:00Z,PT60M
13,0,0,2023-04-06T06:00:00Z,PT60M
12,0,0,2023-04-06T07:00:00Z,PT60M
12,0,0,2023-04-06T08:00:00Z,PT60M
11,0,0,2023-04-06T09:00:00Z,PT60M
11,0,0,2023-04-06T10:00:00Z,PT60M
11,0,0,2023-04-06T11:00:00Z,PT60M
11,55,46,2023-04-06T12:00:00Z,PT60M
12,570,288,2023-04-06T13:00:00Z,PT60M
13,65,332,2023-04-06T14:00:00Z,PT60M
14,291,603,2023-04-06T15:00:00Z,PT60M
14,26,493,2023-04-06T16:00:00Z,PT60M
15,0,339,2023-04-06T17:00:00Z,PT60M
15,4,465,2023-04-06T18:00:00Z,PT60M
15,33,458,2023-04-06T19:00:00Z,PT60M
15,0,227,2023-04-06T20:00:00Z,PT60M
15,0,143,2023-04-06T21:00:00Z,PT60M
14,0,142,2023-04-06T22:00:00Z,PT60M
13,0,48,2023-04-06T23:00:00Z,PT60M
13,0,1,2023-04-07T00:00:00Z,PT60M
13,0,0,2023-04-07T01:00:00Z,PT60M
12,0,0,2023-04-07T02:00:00Z,PT60M
12,0,0,2023-04-07T03:00:00Z,PT60M
11,0,0,2023-04-07T04:00:00Z,PT60M
11,0,0,2023-04-07T05:00:00Z,PT60M
11,0,0,2023-04-07T06:00:00Z,PT60M
11,0,0,2023-04-07T07:00:00Z,PT60M
11,0,0,2023-04-07T08:00:00Z,PT60M
11,0,0,2023-04-07T09:00:00Z,PT60M
10,0,0,2023-04-07T10:00:00Z,PT60M
10,0,0,2023-04-07T11:00:00Z,PT60M
10,0,37,2023-04-07T12:00:00Z,PT60M
11,10,179,2023-04-07T13:00:00Z,PT60M
12,0,265,2023-04-07T14:00:00Z,PT60M
14,28,451,2023-04-07T15:00:00Z,PT60M
15,0,433,2023-04-07T16:00:00Z,PT60M
16,4,552,2023-04-07T17:00:00Z,PT60M
17,0,489,2023-04-07T18:00:00Z,PT60M
17,0,414,2023-04-07T19:00:00Z,PT60M
18,0,430,2023-04-07T20:00:00Z,PT60M
17,0,248,2023-04-07T21:00:00Z,PT60M
16,0,101,2023-04-07T22:00:00Z,PT60M
15,0,23,2023-04-07T23:00:00Z,PT60M
14,0,1,2023-04-08T00:00:00Z,PT60M
14,0,0,2023-04-08T01:00:00Z,PT60M
13,0,0,2023-04-08T02:00:00Z,PT60M
13,0,0,2023-04-08T03:00:00Z,PT60M
13,0,0,2023-04-08T04:00:00Z,PT60M
13,0,0,2023-04-08T05:00:00Z,PT60M
13,0,0,2023-04-08T06:00:00Z,PT60M
13,0,0,2023-04-08T07:00:00Z,PT60M
12,0,0,2023-04-08T08:00:00Z,PT60M
12,0,0,2023-04-08T09:00:00Z,PT60M
11,0,0,2023-04-08T10:00:00Z,PT60M
10,0,0,2023-04-08T11:00:00Z,PT60M
10,0,11,2023-04-08T12:00:00Z,PT60M
11,0,90,2023-04-08T13:00:00Z,PT60M
13,0,301,2023-04-08T14:00:00Z,PT60M
14,53,474,2023-04-08T15:00:00Z,PT60M
15,343,742,2023-04-08T16:00:00Z,PT60M
16,28,530,2023-04-08T17:00:00Z,PT60M
17,38,463,2023-04-08T18:00:00Z,PT60M
17,143,643,2023-04-08T19:00:00Z,PT60M
17,40,459,2023-04-08T20:00:00Z,PT60M
16,0,235,2023-04-08T21:00:00Z,PT60M
16,53,258,2023-04-08T22:00:00Z,PT60M
15,0,46,2023-04-08T23:00:00Z,PT60M
14,0,1,2023-04-09T00:00:00Z,PT60M
14,0,0,2023-04-09T01:00:00Z,PT60M
13,0,0,2023-04-09T02:00:00Z,PT60M
12,0,0,2023-04-09T03:00:00Z,PT60M
12,0,0,2023-04-09T04:00:00Z,PT60M
11,0,0,2023-04-09T05:00:00Z,PT60M
10,0,0,2023-04-09T06:00:00Z,PT60M
